date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:11:45	16910/16910	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:45%20GMT	https://archive.pycon.kr/2016apac/about/announcements/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/announcements/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:45%20GMT	https://archive.pycon.kr/2016apac/program/speaker	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/speaker	(from https://archive.pycon.kr/2016apac/)
22:11:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:46%20GMT	https://archive.pycon.kr/2016apac/program/tutorials	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/tutorials	(from https://archive.pycon.kr/2016apac/)
22:11:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:46%20GMT	https://archive.pycon.kr/2016apac/program/lightning_talk	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/lightning_talk	(from https://archive.pycon.kr/2016apac/)
22:11:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:46%20GMT	https://archive.pycon.kr/2016apac/program/ost	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/ost	(from https://archive.pycon.kr/2016apac/)
22:11:46	18194/18194	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:46%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:46%20GMT	https://archive.pycon.kr/2016apac/venue/map	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/venue/map	(from https://archive.pycon.kr/2016apac/)
22:11:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:46%20GMT	https://archive.pycon.kr/2016apac/venue/transportation	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/venue/transportation	(from https://archive.pycon.kr/2016apac/)
22:11:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:47%20GMT	https://archive.pycon.kr/2016apac/venue/hotels	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/venue/hotels	(from https://archive.pycon.kr/2016apac/)
22:11:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:47%20GMT	https://archive.pycon.kr/2016apac/venue/restaurants	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/venue/restaurants	(from https://archive.pycon.kr/2016apac/)
22:11:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:47%20GMT	https://archive.pycon.kr/2016apac/cfp/cfp	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/cfp/cfp	(from https://archive.pycon.kr/2016apac/)
22:11:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:47%20GMT	https://archive.pycon.kr/2016apac/cfp/howto	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/cfp/howto	(from https://archive.pycon.kr/2016apac/)
22:11:47	39672/39672	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:47%20GMT	https://archive.pycon.kr/2016apac/about/patron/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/patron/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:48%20GMT	https://archive.pycon.kr/2016apac/cfp/propose	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/cfp/propose	(from https://archive.pycon.kr/2016apac/)
22:11:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:48%20GMT	https://archive.pycon.kr/2016apac/registration/information	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/registration/information	(from https://archive.pycon.kr/2016apac/)
22:11:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:48%20GMT	https://archive.pycon.kr/2016apac/registration/purchase	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/registration/purchase	(from https://archive.pycon.kr/2016apac/)
22:11:48	26163/26163	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:48%20GMT	https://archive.pycon.kr/2016apac/about/sponsorship/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsorship/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2012%20Jul%202021%2013:11:48%20GMT	https://archive.pycon.kr/2016apac/registration/finacial-aid	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/registration/finacial-aid	(from https://archive.pycon.kr/2016apac/)
22:11:48	17820/17820	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:48%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/kakao	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/kakao.html	(from https://archive.pycon.kr/2016apac/)
22:11:48	29900/29900	---MCZ	200	added ('OK')	image/png	etag:W/%2257a85d04-74cc%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-kakao_KsLn6RS.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-kakao_KsLn6RS.png	(from https://archive.pycon.kr/2016apac/)
22:11:49	18328/18328	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:49%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/psf	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/psf.html	(from https://archive.pycon.kr/2016apac/)
22:11:49	20150/20150	---MCZ	200	added ('OK')	image/png	etag:W/%225774a3a8-4eb6%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-psf_PiqlM6v.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-psf_PiqlM6v.png	(from https://archive.pycon.kr/2016apac/)
22:11:49	21267/21267	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:49%20GMT	https://archive.pycon.kr/2016apac/about/staff/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/staff/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:49	18012/18012	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:49%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/microsoft	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/microsoft.html	(from https://archive.pycon.kr/2016apac/)
22:11:49	9476/9476	---MCZ	200	added ('OK')	image/png	etag:W/%22578f1679-2504%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-microsoft.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-microsoft.png	(from https://archive.pycon.kr/2016apac/)
22:11:50	18364/18364	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:50%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/ibm	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/ibm.html	(from https://archive.pycon.kr/2016apac/)
22:11:50	5777/5777	---MCZ	200	added ('OK')	image/png	etag:W/%2257996021-1691%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-ibm.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-ibm.png	(from https://archive.pycon.kr/2016apac/)
22:11:50	17747/17747	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:50%20GMT	https://archive.pycon.kr/2016apac/about/contact/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/contact/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:50	18713/18713	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:50%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/hyperconnect	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/hyperconnect.html	(from https://archive.pycon.kr/2016apac/)
22:11:50	10638/10638	---MCZ	200	added ('OK')	image/png	etag:W/%22578db80c-298e%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-hyperconnect.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-hyperconnect.png	(from https://archive.pycon.kr/2016apac/)
22:11:51	19393/19393	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:51%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/kosslab	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/kosslab.html	(from https://archive.pycon.kr/2016apac/)
22:11:51	23770/23770	---MCZ	200	added ('OK')	image/png	etag:W/%22579c5680-5cda%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-kosslab.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-kosslab.png	(from https://archive.pycon.kr/2016apac/)
22:11:53	131720/131720	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:53%20GMT	https://archive.pycon.kr/2016apac/program/schedule/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/schedule/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:54	18143/18143	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:53%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/devsisters	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/devsisters.html	(from https://archive.pycon.kr/2016apac/)
22:11:54	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2012%20Jul%202021%2013:11:53%20GMT	https://archive.pycon.kr/2016apac/program/preference/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/preference/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:54	23278/23278	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:53%20GMT	https://archive.pycon.kr/2016apac/program/keynote/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/keynote/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:54	42670/42670	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:53%20GMT	https://archive.pycon.kr/2016apac/program/list/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/list/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:55	71238/71238	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:55%20GMT	https://archive.pycon.kr/2016apac/program/speaker/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/speaker/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:55	8720/8720	---MCZ	200	added ('OK')	image/png	etag:W/%22575fbe4f-2210%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-devsisters.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-devsisters.png	(from https://archive.pycon.kr/2016apac/)
22:11:55	32770/32770	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:55%20GMT	https://archive.pycon.kr/2016apac/program/tutorials/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/tutorials/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:55	18816/18816	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:55%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/spoqa	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/spoqa.html	(from https://archive.pycon.kr/2016apac/)
22:11:55	15069/15069	---MCZ	200	added ('OK')	image/png	etag:W/%225768f075-3add%22	https://archive.pycon.kr/2016apac/media/sponsor/spoqa_logotype_rgb_color_400px.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/spoqa_logotype_rgb_color_400px.png	(from https://archive.pycon.kr/2016apac/)
22:11:55	19522/19522	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:55%20GMT	https://archive.pycon.kr/2016apac/program/lightning_talk/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/lightning_talk/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:55	17557/17557	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:55%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/jetbrains	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/jetbrains.html	(from https://archive.pycon.kr/2016apac/)
22:11:55	89499/89499	---MCZ	200	added ('OK')	image/png	etag:W/%225771f033-15d9b%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-jetbrain.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-jetbrain.png	(from https://archive.pycon.kr/2016apac/)
22:11:56	18883/18883	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:56%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/elastic	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/elastic.html	(from https://archive.pycon.kr/2016apac/)
22:11:56	19213/19213	---MCZ	200	added ('OK')	image/png	etag:W/%22577e4945-4b0d%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-elastic.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-elastic.png	(from https://archive.pycon.kr/2016apac/)
22:11:56	19291/19291	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:56%20GMT	https://archive.pycon.kr/2016apac/program/ost/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/program/ost/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:56	18264/18264	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:56%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/rgpkorea	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/rgpkorea.html	(from https://archive.pycon.kr/2016apac/)
22:11:56	25309/25309	---MCZ	200	added ('OK')	image/png	etag:W/%22578d963a-62dd%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-rgpkorea.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-rgpkorea.png	(from https://archive.pycon.kr/2016apac/)
22:11:56	18360/18360	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:57%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/smartstudy	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/smartstudy.html	(from https://archive.pycon.kr/2016apac/)
22:11:57	16334/16334	---MCZ	200	added ('OK')	image/png	etag:W/%22579967fd-3fce%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-smartstudy.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-smartstudy.png	(from https://archive.pycon.kr/2016apac/)
22:11:57	18994/18994	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:57%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/wanted	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/wanted.html	(from https://archive.pycon.kr/2016apac/)
22:11:57	9815/9815	---MCZ	200	added ('OK')	image/png	etag:W/%22576a21c5-2657%22	https://archive.pycon.kr/2016apac/media/sponsor/KakaoTalk_20160622_142701957.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/KakaoTalk_20160622_142701957.png	(from https://archive.pycon.kr/2016apac/)
22:11:57	17983/17983	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:57%20GMT	https://archive.pycon.kr/2016apac/venue/map/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/venue/map/index.html	(from https://archive.pycon.kr/2016apac/)
22:11:57	18115/18115	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:57%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/ebrain	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/ebrain.html	(from https://archive.pycon.kr/2016apac/)
22:11:57	12937/12937	---MCZ	200	added ('OK')	image/png	etag:W/%2257a54388-3289%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-ebrain.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-ebrain.png	(from https://archive.pycon.kr/2016apac/)
22:11:58	17892/17892	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:58%20GMT	https://archive.pycon.kr/2016apac/about/sponsor/chocolab	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/about/sponsor/chocolab.html	(from https://archive.pycon.kr/2016apac/)
22:11:58	39102/39102	---MCZ	200	added ('OK')	image/png	etag:W/%22575fbeda-98be%22	https://archive.pycon.kr/2016apac/media/sponsor/sponsor-chocolab.png	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/media/sponsor/sponsor-chocolab.png	(from https://archive.pycon.kr/2016apac/)
22:11:58	23293/23293	---MCZ	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2013:11:58%20GMT	https://archive.pycon.kr/2016apac/venue/transportation/	C:/pycon2016/pyconkr2016/archive.pycon.kr/2016apac/venue/transportation/index.html	(from https://archive.pycon.kr/2016apac/)
